ASV_ID,taxonomy,mean_Prob,mean_Cop_pro,mean_Cop_ctr
Zotu118,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Thiotrichales,f:Piscirickettsiaceae,g:Methylophaga",0.0022222222222222222,0.06722222222222221,0.19388888888888892
Zotu1945,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria",0.006666666666666668,0.12361111111111107,0.12861111111111115
Zotu2022,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.2555555555555556,2.777777777777778e-4,0.001666666666666667
Zotu318,"d:Bacteria,p:Bacillota,c:Bacilli",0.25222222222222224,0.0016666666666666668,5.555555555555556e-4
Zotu211,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.2488888888888889,5.555555555555556e-4,8.333333333333334e-4
Zotu2055,d:Bacteria,0.2466666666666667,8.333333333333334e-4,0.0011111111111111111
Zotu233,"d:Bacteria,p:Bacillota,c:Bacilli",0.2466666666666667,5.555555555555556e-4,5.555555555555556e-4
Zotu344,"d:Bacteria,p:Bacillota,c:Bacilli",0.24111111111111108,5.555555555555556e-4,0.0011111111111111111
Zotu1484,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.006666666666666667,0.1225,0.11277777777777777
Zotu285,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.23888888888888887,2.777777777777778e-4,0.0011111111111111111
Zotu617,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0,0.12972222222222224,0.10666666666666669
Zotu2195,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.22999999999999998,2.777777777777778e-4,0
Zotu198,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Stenotrophomonas",0.22555555555555554,5.555555555555556e-4,5.555555555555556e-4
Zotu174,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.22333333333333338,0.0022222222222222227,8.333333333333334e-4
Zotu209,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae",0.22333333333333333,0.0011111111111111111,0.0011111111111111111
Zotu321,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales",0.22333333333333333,8.333333333333334e-4,0.0011111111111111111
Zotu446,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda",0.0022222222222222222,0.1297222222222222,0.09194444444444444
